	Choanocyte	Archaeocyte	Pinacocyte
Aqu2.1.03496_001	2.191893236	1.901380751	1.904666712
Aqu2.1.03498_001	1.156021511	0.569761982	0.937766967
Aqu2.1.03499_001	1.455197774	1.405681598	0.721602992
Aqu2.1.03501_001	2.18749957	1.123901406	1.381437821
Aqu2.1.03502_001	1.0315813	0.904134722	0.623743833
Aqu2.1.03504_001	2.185339108	2.776529415	2.799228395
Aqu2.1.03508_001	0.350724222	0.741198512	1.256352875
Aqu2.1.03509_001	2.698064	0.89003124	0.954460826
Aqu2.1.03511_001	1.352261864	0.48437259	0.350724222
Aqu2.1.03513_001	0.896861308	1.002909873	0.800351698
Aqu2.1.03514_001	0.350724222	1.075871011	1.371479076
Aqu2.1.03515_001	0.719382318	2.230081259	0.776100913
Aqu2.1.03517_001	2.573141948	1.206834187	3.159499626
Aqu2.1.03518_001	2.304844421	2.351149713	2.047218867
Aqu2.1.03521_001	1.73762503	1.520404711	1.325650549
Aqu2.1.03525_001	1.598432879	2.607400263	1.185197065
Aqu2.1.03528_001	5.868382529	6.411214668	5.983459563
Aqu2.1.03529_001	0.825059344	0.659636569	0.549231574
Aqu2.1.03530_001	2.668561052	3.370671204	3.678483641
Aqu2.1.03532_001	1.346743072	1.583704777	1.560769621
Aqu2.1.03533_001	3.083914378	1.245853058	0.727748146
Aqu2.1.03534_001	2.372432458	2.99309167	2.592956682
Aqu2.1.03535_001	1.850409046	0.459755848	0.549231574
Aqu2.1.03541_001	0.955255787	0.565094915	0.897490852
Aqu2.1.03542_001	4.00422464	2.530643375	4.204533402
Aqu2.1.03543_001	2.582743899	0.453367919	1.194543452
Aqu2.1.03544_001	2.170477558	1.115422103	2.153924543
Aqu2.1.03545_001	2.461988271	1.159706044	1.5788501
Aqu2.1.03552_001	1.624601642	1.541016576	1.690297905
Aqu2.1.03553_001	2.981603365	4.547582797	4.266366214
Aqu2.1.03560_001	4.973122459	3.396506724	3.639041133
Aqu2.1.03563_001	1.22323789	0.350724222	0.692322327
Aqu2.1.03564_001	2.093928168	0.581235194	0.500326654
Aqu2.1.03565_001	2.217094597	0.807198685	0.712924868
Aqu2.1.03566_001	1.747908452	1.253502363	0.712924868
Aqu2.1.03568_001	0.438699927	0.734069928	0.787437126
Aqu2.1.03569_001	0.513498082	1.297220218	2.023234619
Aqu2.1.03570_001	1.597447041	1.987734713	1.518318675
Aqu2.1.03572_001	2.588935795	2.890410071	3.025376613
Aqu2.1.03573_001	1.660437171	1.836226523	1.936475482
Aqu2.1.03577_001	4.442194424	3.44916829	3.702241241
Aqu2.1.03581_001	1.564010319	2.50445163	2.052294241
Aqu2.1.03582_001	0.473352313	0.740647938	0.350724222
Aqu2.1.03585_001	1.710261697	0.804496242	0.662225013
Aqu2.1.03586_001	0.997994499	1.316630303	0.623743833
Aqu2.1.03587_001	1.250050134	1.878648235	1.305332448
Aqu2.1.03590_001	1.141943966	1.077249734	0.835987759
Aqu2.1.03591_001	0.89509304	0.773762566	1.16575475
Aqu2.1.03593_001	2.856205903	2.06295495	2.496354087
Aqu2.1.03594_001	1.04490074	0.537570598	1.579205462
Aqu2.1.03596_001	1.564052667	1.354290613	0.350724222
Aqu2.1.03597_001	1.972559459	1.580316056	0.514417516
Aqu2.1.03599_001	0.982219879	0.683745061	0.350724222
Aqu2.1.03601_001	1.0226671	1.902209188	1.540169917
Aqu2.1.03604_001	0.8436829	1.492662785	0.514417516
Aqu2.1.03607_001	0.438699927	1.02027475	0.350724222
Aqu2.1.03610_001	0.908149306	0.549235264	0.548679421
Aqu2.1.03613_001	1.471372231	1.294477608	0.876392127
Aqu2.1.03618_001	0.350724222	0.810231344	0.350724222
Aqu2.1.03623_001	3.642521331	1.05633693	2.237342348
Aqu2.1.03624_001	1.754109652	2.967772001	2.093136404
Aqu2.1.03631_001	3.833237964	1.494898454	2.810966252
Aqu2.1.03633_001	2.468430857	2.779528535	3.342435842
Aqu2.1.03635_001	0.823355447	1.141496779	0.83504531
Aqu2.1.03636_001	2.104425844	1.042668627	0.578145714
Aqu2.1.03639_001	3.741609908	4.307237244	4.192173146
Aqu2.1.03643_001	1.174760483	0.744482419	1.372051733
Aqu2.1.03645_001	0.876520921	1.020640931	1.059887409
Aqu2.1.03646_001	1.02250714	1.185967204	0.757644812
Aqu2.1.03647_001	2.346005698	1.202086889	0.736438846
Aqu2.1.03650_001	0.571228309	1.198326085	0.549231574
Aqu2.1.03651_001	2.785299504	4.008175646	3.770390338
Aqu2.1.03652_001	2.378314365	1.257738498	1.2141689
Aqu2.1.03655_001	2.787747342	2.628548132	3.307972354
Aqu2.1.03657_001	4.214122548	1.521279294	1.951567665
Aqu2.1.03659_001	0.675438963	0.567916967	1.555020766
Aqu2.1.03660_001	0.350724222	0.956507493	0.350724222
Aqu2.1.03661_001	1.953967117	0.450475617	0.919278292
Aqu2.1.03662_001	2.062641784	2.110547397	1.580848827
Aqu2.1.03664_001	1.195020044	0.820266675	0.822251184
Aqu2.1.03665_001	1.413204936	3.317871482	1.873392069
Aqu2.1.03666_001	0.468709937	1.180404857	1.223447251
Aqu2.1.03673_001	0.605739522	2.195924181	1.660206211
Aqu2.1.03676_001	1.175750082	1.564584373	1.106126709
Aqu2.1.03677_001	0.674752615	0.576122848	0.662225013
Aqu2.1.03679_001	1.258120226	0.584243265	0.952406567
Aqu2.1.03680_001	0.718193551	0.867799828	0.757644812
Aqu2.1.03683_001	1.565003471	0.67708963	0.774073673
Aqu2.1.03687_001	0.951707045	0.632303443	0.804891345
Aqu2.1.03696_001	2.53977285	2.380275914	3.350485394
Aqu2.1.03699_001	2.823898622	2.039939572	2.234295878
Aqu2.1.03702_001	2.183635385	3.333904135	3.097710662
Aqu2.1.03703_001	0.57256172	0.477218881	1.567849123
Aqu2.1.03704_001	2.149703023	1.550099223	0.89472267
Aqu2.1.03707_001	4.290106936	5.517575421	4.349211977
Aqu2.1.03710_001	0.592615989	0.770997395	0.350724222
Aqu2.1.03711_001	0.571228309	1.752865642	0.624471241
Aqu2.1.03714_001	1.79673255	0.752300673	1.38911332
Aqu2.1.03723_001	1.087648037	1.054227447	1.762824744
Aqu2.1.03727_001	1.91231296	0.836332534	0.636537958
Aqu2.1.03729_001	1.435222372	1.502409256	1.467937002
Aqu2.1.03731_001	1.887572933	2.260117474	1.872658234
Aqu2.1.03732_001	1.869655233	1.276034971	1.260422001
Aqu2.1.03736_001	1.419986829	1.990659199	1.675756061
Aqu2.1.03739_001	2.594962181	1.824099267	0.920110344
Aqu2.1.03742_001	1.297819868	0.549098932	0.624471241
Aqu2.1.03747_001	1.414187961	0.655444418	1.079089564
Aqu2.1.03749_001	0.705314876	0.803821383	0.350724222
Aqu2.1.03750_001	0.816842295	0.577242592	0.832884479
Aqu2.1.03751_001	0.350724222	1.554873403	0.514417516
Aqu2.1.03756_001	1.035098088	1.55204994	1.00531238
Aqu2.1.03757_001	1.330569135	0.591595122	0.624471241
Aqu2.1.03758_001	3.365570651	0.605449106	0.623743833
Aqu2.1.03760_001	1.055541384	0.350724222	0.350724222
Aqu2.1.03762_001	1.098460749	0.779990489	1.047093284
Aqu2.1.03763_001	3.649964154	1.816880483	1.979658688
Aqu2.1.03767_001	0.864266149	0.40186426	1.322754182
Aqu2.1.03770_001	1.349185108	0.727644305	0.692322327
Aqu2.1.03771_001	2.444002123	1.186629346	0.623743833
Aqu2.1.03772_001	4.674729457	2.268800023	3.063387713
Aqu2.1.03775_001	5.124644479	4.375509377	4.394877016
Aqu2.1.03777_001	4.021357777	4.890090674	4.345904173
Aqu2.1.03778_001	3.021409929	2.351002094	2.491249443
Aqu2.1.03780_001	0.473352313	0.552556795	0.350724222
Aqu2.1.03784_001	3.642591567	4.015822482	3.420556797
Aqu2.1.03785_001	3.021321173	1.241639031	2.167365266
Aqu2.1.03787_001	4.761613592	4.815592702	7.796079501
Aqu2.1.03788_001	1.08052773	0.476474098	0.350724222
Aqu2.1.03789_001	2.170131979	2.652652141	3.852522134
Aqu2.1.03791_001	1.334244499	2.127019589	1.515064041
Aqu2.1.03792_001	2.978830457	4.091118713	3.151024565
Aqu2.1.03795_001	0.57787975	1.851710796	1.414337318
Aqu2.1.03803_001	0.552676872	1.411561046	0.548679421
Aqu2.1.03808_001	3.123284325	1.10460322	1.510456981
Aqu2.1.03811_001	1.122930749	0.691346517	0.578145714
Aqu2.1.03813_001	4.524276217	1.360886991	1.456539272
Aqu2.1.03819_001	2.869924981	0.672178903	1.643114197
Aqu2.1.03823_001	1.749130812	2.499693303	1.555828648
Aqu2.1.03825_001	1.531276012	2.02052047	1.786875866
Aqu2.1.03826_001	0.89308194	0.522021826	0.350724222
Aqu2.1.03827_001	2.657304471	1.83215	1.731992972
Aqu2.1.03829_001	1.038771358	0.528358919	1.119303785
Aqu2.1.03830_001	1.524233319	3.029034258	3.210095462
Aqu2.1.03832_001	0.658407874	0.544495102	0.624471241
Aqu2.1.03834_001	1.307272305	0.588326389	0.350724222
Aqu2.1.03837_001	3.426108877	3.292429311	3.637940467
Aqu2.1.03838_001	1.167005713	1.09049602	0.677599674
Aqu2.1.03840_001	0.513498082	0.767428794	0.698281853
Aqu2.1.03845_001	2.451698473	2.051697483	1.109405244
Aqu2.1.03848_001	1.533730838	0.59508929	0.692322327
Aqu2.1.03851_001	1.666569306	2.211857936	2.051494766
Aqu2.1.03854_001	1.077979933	1.435255518	0.864901899
Aqu2.1.03857_001	3.039935473	2.32760432	2.04451121
Aqu2.1.03860_001	0.498878231	1.16965394	0.6023965
Aqu2.1.03861_001	0.65498	1.050260975	0.722830754
Aqu2.1.03863_001	0.975757027	0.410779353	1.039737994
Aqu2.1.03865_001	0.777483196	0.552284025	0.350724222
Aqu2.1.03871_001	3.74446547	2.491012258	2.665253104
Aqu2.1.03873_001	1.331381573	1.420903456	1.285197013
Aqu2.1.03874_001	1.713285466	0.873449126	1.241604249
Aqu2.1.03875_001	3.196091421	1.304820523	2.309696796
Aqu2.1.03876_001	1.117289316	0.814992559	0.662225013
Aqu2.1.03877_001	0.994887036	0.559966986	0.774073673
Aqu2.1.03884_001	2.283566688	1.83332329	2.680804829
Aqu2.1.03885_001	0.938305884	0.350724222	1.471289088
Aqu2.1.03886_001	3.012043343	3.537009585	4.084518856
Aqu2.1.03887_001	4.734167324	2.971238551	3.492072583
Aqu2.1.03888_001	3.303716862	2.514223512	2.696578937
Aqu2.1.03890_001	0.741487278	1.065964233	0.720408259
Aqu2.1.03891_001	3.582882984	2.010636256	2.37392406
Aqu2.1.03892_001	3.226966597	1.714675068	0.89472267
Aqu2.1.03893_001	1.028504521	0.431612152	0.624471241
Aqu2.1.03894_001	1.061535977	0.400369586	0.549231574
Aqu2.1.03895_001	1.072055281	1.063508778	0.692322327
Aqu2.1.03898_001	0.61551193	0.933035061	0.863959451
Aqu2.1.03899_001	1.129381996	0.499161137	0.78614039
Aqu2.1.03901_001	1.005681978	1.064308174	2.484475623
Aqu2.1.03902_001	3.769906705	2.269749725	2.792761146
Aqu2.1.03903_001	0.350724222	0.515619383	0.514417516
Aqu2.1.03906_001	0.532351909	0.560396902	0.721323094
Aqu2.1.03907_001	0.974757089	0.415908851	0.624471241
Aqu2.1.03910_001	1.418818133	3.00576539	2.255517211
Aqu2.1.03911_001	0.917226123	0.499191	1.405926132
Aqu2.1.03914_001	4.000746897	1.951976308	2.109767638
Aqu2.1.03919_001	0.951811756	2.207181289	2.204937146
Aqu2.1.03920_001	0.720039367	1.072674607	0.624693861
Aqu2.1.03921_001	3.215405277	1.020487122	2.093761965
Aqu2.1.03922_001	1.682809468	0.849588253	0.995292733
Aqu2.1.03925_001	0.733497645	0.871691851	0.624471241
Aqu2.1.03928_001	2.12331463	3.092006525	1.700893246
Aqu2.1.03934_001	1.099081169	2.62711086	2.318681219
Aqu2.1.03935_001	1.908871678	2.026851069	4.12277408
Aqu2.1.03939_001	0.723725237	1.054708934	0.746141128
Aqu2.1.03940_001	0.967264343	1.279860559	0.693374941
Aqu2.1.03941_001	1.740202514	1.680529855	1.342340469
Aqu2.1.03942_001	0.661213079	1.5905506	0.71661305
Aqu2.1.03945_001	1.199334201	2.540900004	2.363329566
Aqu2.1.03947_001	0.350724222	0.458261174	1.393650544
Aqu2.1.03948_001	1.594618531	0.77946252	1.153001129
Aqu2.1.03951_001	0.531440344	0.873614498	0.693967597
Aqu2.1.03956_001	1.07231402	0.500518502	0.350724222
Aqu2.1.03957_001	0.786429037	0.620760631	0.549231574
Aqu2.1.03958_001	1.738408251	2.748236288	2.340248186
Aqu2.1.03961_001	0.754642082	0.953304509	0.500326654
Aqu2.1.03962_001	5.097402493	2.985675257	3.589856861
Aqu2.1.03966_001	4.691160001	3.424325666	3.824734793
Aqu2.1.03970_001	1.640851395	2.648876886	2.875609636
Aqu2.1.03972_001	2.086436458	3.991620357	3.89077192
Aqu2.1.03973_001	0.658407874	0.492618814	1.623627064
Aqu2.1.03977_001	0.634174617	2.291864103	1.737037277
Aqu2.1.03978_001	0.61551193	1.317283701	0.664019948
Aqu2.1.03981_001	4.143585736	2.917695159	4.028787993
Aqu2.1.03985_001	1.641060969	1.952831471	2.791914834
Aqu2.1.03987_001	2.599679784	1.15226322	1.44851207
Aqu2.1.03991_001	2.507991263	0.458369555	1.769834944
Aqu2.1.03992_001	3.218750547	0.350724222	1.472819455
Aqu2.1.03993_001	0.58606416	0.88922272	0.514417516
Aqu2.1.03997_001	0.794484109	1.070353861	0.920785952
Aqu2.1.03998_001	1.600208213	1.374155967	1.723983299
Aqu2.1.04002_001	0.690564134	0.852224713	0.549231574
Aqu2.1.04004_001	0.998513898	1.183762901	1.30763843
Aqu2.1.04005_001	1.310228438	1.775492695	1.064835484
Aqu2.1.04006_001	0.789425948	2.427934032	1.436738395
Aqu2.1.04007_001	2.57932817	2.966121159	2.59292841
Aqu2.1.04009_001	0.915125332	1.096516025	1.060305971
Aqu2.1.04012_001	1.039591358	1.873132586	1.706716111
Aqu2.1.04013_001	1.070326772	1.714560457	2.157753191
Aqu2.1.04015_001	3.287512845	1.185141059	1.452389269
Aqu2.1.04016_001	0.837555454	0.879359164	0.578145714
Aqu2.1.04018_001	1.50584159	0.900400103	0.664019948
Aqu2.1.04022_001	2.458452716	2.094893905	2.362838064
Aqu2.1.04025_001	1.140637213	1.032222393	1.326985441
Aqu2.1.04026_001	0.661213079	0.668251371	0.500326654
Aqu2.1.04027_001	2.720473601	0.935876149	1.912236575
Aqu2.1.04028_001	0.968146398	0.566241907	0.860180212
Aqu2.1.04029_001	4.99011314	2.422446906	3.021487161
Aqu2.1.04032_001	1.358234621	2.106043576	1.670733425
Aqu2.1.04039_001	1.543207701	1.213205371	1.086165435
Aqu2.1.04041_001	1.724951686	1.303402184	1.33890718
Aqu2.1.04042_001	1.344742714	0.956030003	0.736438846
Aqu2.1.04043_001	1.346893469	0.868310388	0.350724222
Aqu2.1.04045_001	3.693092799	1.857118395	1.354989293
Aqu2.1.04052_001	1.581464071	2.209518375	1.708946504
Aqu2.1.04054_001	0.483111431	0.629625583	1.232503712
Aqu2.1.04057_001	1.164856548	1.77335066	0.787046773
Aqu2.1.04060_001	1.325553469	0.487925234	0.548679421
Aqu2.1.04062_001	0.350724222	0.946088319	1.078860984
Aqu2.1.04063_001	0.350724222	0.822094709	0.624471241
Aqu2.1.04070_001	1.453740881	1.31824103	1.651635669
Aqu2.1.04072_001	3.442997908	2.067487718	1.36776239
Aqu2.1.04074_001	1.256206486	1.963101012	2.39096719
Aqu2.1.04077_001	2.306974124	0.936780332	1.97620338
Aqu2.1.04082_001	1.001498269	2.307100482	1.609396727
Aqu2.1.04083_001	2.683607783	4.647094511	3.825423919
Aqu2.1.04085_001	5.199260353	5.144534747	4.652952071
Aqu2.1.04087_001	4.202506294	3.713265324	3.803235848
Aqu2.1.04090_001	4.034605984	4.187523043	3.44787412
Aqu2.1.04095_001	2.020718707	2.164576129	1.864305082
Aqu2.1.04096_001	1.356271069	1.187183204	1.044325757
Aqu2.1.04098_001	0.498878231	1.588197658	0.986119733
Aqu2.1.04099_001	2.508092332	1.461122871	2.797392772
Aqu2.1.04101_001	0.717958299	1.563666837	0.841924759
Aqu2.1.04102_001	1.233084429	1.075574221	1.189402751
Aqu2.1.04106_001	1.569449896	0.688254334	0.549231574
Aqu2.1.04107_001	0.350724222	0.865018056	1.356470373
Aqu2.1.04110_001	2.608654101	1.898741374	2.608499576
Aqu2.1.04114_001	2.325165166	2.06317659	1.241609997
Aqu2.1.04116_001	1.122592987	0.672357514	0.712372714
Aqu2.1.04125_001	1.862066317	1.451571717	2.04603838
Aqu2.1.04126_001	1.62361686	2.681899512	1.930288813
Aqu2.1.04127_001	2.52675087	3.019504703	2.350084459
Aqu2.1.04129_001	0.838025082	0.911471948	0.897490852
Aqu2.1.04131_001	0.350724222	0.763833768	1.138648918
Aqu2.1.04136_001	1.006332228	1.946848818	2.065154512
Aqu2.1.04140_001	1.144202618	0.572611588	0.83504531
Aqu2.1.04142_001	0.892675997	0.775237346	0.514417516
Aqu2.1.04143_001	3.354914867	3.234904253	4.765930849
Aqu2.1.04146_001	3.343934284	4.406013667	3.606598244
Aqu2.1.04147_001	0.438699927	0.774384701	0.698834006
Aqu2.1.04148_001	1.058578715	1.220071108	1.256352875
Aqu2.1.04150_001	3.935638511	1.663164049	2.322324588
Aqu2.1.04151_001	0.703487635	0.753670378	0.843570029
Aqu2.1.04152_001	1.839699211	3.810299302	2.362525296
Aqu2.1.04154_001	2.898643133	1.443008885	1.635447385
Aqu2.1.04156_001	1.231560562	0.493052019	1.061184145
Aqu2.1.04157_001	1.103765449	0.649586195	1.182602941
Aqu2.1.04159_001	1.5569279	0.885964606	1.371735538
Aqu2.1.04161_001	1.204273765	0.836810205	1.238387309
Aqu2.1.04164_001	3.137538784	2.736502671	3.157510317
Aqu2.1.04167_001	1.009164549	0.843182897	2.017075477
Aqu2.1.04168_001	2.826116252	3.294186391	2.726795405
Aqu2.1.04169_001	1.153415712	0.733141943	0.350724222
Aqu2.1.04171_001	0.934421735	1.290691706	1.282868922
Aqu2.1.04172_001	1.596158452	0.684100984	0.55913746
Aqu2.1.04173_001	0.350724222	0.877832565	0.55913746
Aqu2.1.04176_001	1.128244675	1.563533553	1.139226015
Aqu2.1.04179_001	3.651569717	4.629461642	4.671253824
Aqu2.1.04181_001	1.395412415	0.649454992	0.350724222
Aqu2.1.04183_001	2.373701956	1.610074683	1.895782418
Aqu2.1.04184_001	3.575571958	0.984807249	1.294487991
Aqu2.1.04185_001	2.266996131	0.557401885	0.89844088
Aqu2.1.04189_001	0.71851769	0.729344361	0.747186773
Aqu2.1.04190_001	3.223555428	4.243247004	3.741171269
Aqu2.1.04191_001	1.802138748	3.549001946	2.799942562
Aqu2.1.04193_001	2.368924749	1.291123705	0.800231252
Aqu2.1.04194_001	1.125497319	0.624856896	0.843570029
Aqu2.1.04195_001	0.350724222	0.550694658	0.788377406
Aqu2.1.04199_001	3.122926716	1.856402784	1.30152021
Aqu2.1.04200_001	2.866400184	2.443840412	3.696240683
Aqu2.1.04201_001	0.991617335	2.185996982	1.68567216
Aqu2.1.04204_001	1.435100803	1.653140803	2.314795187
Aqu2.1.04205_001	0.888453421	1.699347167	0.548679421
Aqu2.1.04208_001	3.208148708	2.640410242	2.618893595
Aqu2.1.04210_001	1.12275138	1.191865624	0.549231574
Aqu2.1.04211_001	1.601728077	1.973487277	1.895572529
Aqu2.1.04213_001	0.350724222	1.14579092	0.623743833
Aqu2.1.04214_001	0.514557513	1.145657538	0.350724222
Aqu2.1.04215_001	3.11860689	1.915844412	1.840961336
Aqu2.1.04217_001	0.468709937	0.798234625	0.578145714
Aqu2.1.04221_001	1.182757274	0.697086198	0.736438846
Aqu2.1.04222_001	3.370477807	4.203385097	3.932181038
Aqu2.1.04224_001	0.651992828	0.569664551	0.662225013
Aqu2.1.04225_001	2.489781625	2.215689613	2.969044445
Aqu2.1.04227_001	0.778804827	0.818500839	1.760014077
Aqu2.1.04228_001	0.350724222	0.793002348	1.230820189
Aqu2.1.04229_001	0.600787439	0.725216146	0.786558952
Aqu2.1.04231_001	1.22225399	0.66866403	0.636537958
Aqu2.1.04234_001	1.575623127	1.328437632	1.174482584
Aqu2.1.04236_001	1.162481387	0.870362728	1.36973782
Aqu2.1.04238_001	2.655340277	2.721999304	2.716142621
Aqu2.1.04239_001	3.516449415	0.795816558	0.721323094
Aqu2.1.04240_001	1.025183113	0.759696255	0.698834006
Aqu2.1.04247_001	2.782598491	4.684313968	4.073004605
Aqu2.1.04255_001	0.930026805	0.601635827	1.575402477
Aqu2.1.04257_001	5.552637395	3.478035293	4.104662567
Aqu2.1.04259_001	2.127481554	2.982608879	2.099015853
Aqu2.1.04264_001	0.636126174	1.123179837	1.030664422
Aqu2.1.04266_001	2.586902643	0.866947236	0.350724222
Aqu2.1.04268_001	1.977043752	0.966050417	2.067309219
Aqu2.1.04269_001	2.085229918	3.993111884	3.624908732
Aqu2.1.04270_001	1.774148207	1.763840466	1.325650549
Aqu2.1.04272_001	2.485714566	2.694938479	1.959094157
Aqu2.1.04275_001	1.216837325	0.836458504	0.757092659
Aqu2.1.04278_001	0.855438788	0.803465734	0.736438846
Aqu2.1.04280_001	1.415936216	0.671211206	1.660438142
Aqu2.1.04281_001	3.718537897	2.736556942	2.706100527
Aqu2.1.04282_001	0.350724222	0.843277702	0.350724222
Aqu2.1.04283_001	1.476426526	1.410025749	0.947829751
Aqu2.1.04285_001	2.973347524	1.680597907	1.683066618
Aqu2.1.04291_001	1.12518687	2.241813855	1.701856893
Aqu2.1.04293_001	1.803394299	2.353719306	2.878859029
Aqu2.1.04294_001	0.695125769	0.58012071	0.350724222
Aqu2.1.04295_001	0.855494244	1.519284052	0.664019948
Aqu2.1.04296_001	0.531440344	0.899966766	0.350724222
Aqu2.1.04297_001	0.649426059	0.545623118	0.55913746
Aqu2.1.04300_001	1.480576031	0.752400294	0.500326654
Aqu2.1.04301_001	0.741713041	0.51870026	0.662225013
Aqu2.1.04302_001	0.711600811	0.575961774	1.306960802
Aqu2.1.04307_001	1.607658875	0.597684107	0.948038749
Aqu2.1.04309_001	2.661988662	1.31992951	1.750997767
Aqu2.1.04312_001	2.783009008	0.812499293	1.251883082
Aqu2.1.04313_001	2.983827697	1.088171543	1.241413747
Aqu2.1.04318_001	1.626442695	1.318806403	2.011502883
Aqu2.1.04319_001	2.731242572	1.737379202	2.272156119
Aqu2.1.04321_001	1.754965076	2.207356195	1.855828292
Aqu2.1.04322_001	1.659545245	0.567388206	0.350724222
Aqu2.1.04328_001	1.684500374	0.746110333	0.78614039
Aqu2.1.04334_001	1.337178428	0.675132604	1.142501956
Aqu2.1.04335_001	1.350760096	1.192127283	0.844951196
Aqu2.1.04337_001	1.689231096	0.84839519	1.530194274
Aqu2.1.04341_001	2.646989905	1.193335693	1.268335965
Aqu2.1.04342_001	0.495634014	1.907656902	0.350724222
Aqu2.1.04344_001	1.032142227	2.741453004	2.501870545
Aqu2.1.04346_001	2.208519459	2.170098197	3.157622581
Aqu2.1.04348_001	0.741769105	0.80516358	0.350724222
Aqu2.1.04349_001	3.399870397	4.262602751	3.215880515
Aqu2.1.04350_001	0.513498082	0.350724222	1.406725949
Aqu2.1.04351_001	0.514557513	0.578004283	1.139540152
Aqu2.1.04352_001	6.793314099	1.700287602	2.383870996
Aqu2.1.04354_001	1.116611797	1.647264802	1.338175878
Aqu2.1.04357_001	3.464426734	2.429753486	2.824569174
Aqu2.1.04359_001	3.585110996	1.689265721	2.07994808
Aqu2.1.04362_001	2.658802645	1.630733544	1.680655841
Aqu2.1.04364_001	0.895631001	0.930722829	0.736438846
Aqu2.1.04365_001	3.841982232	2.558614673	2.769000645
Aqu2.1.04368_001	0.913492153	1.13956944	1.596974405
Aqu2.1.04370_001	2.233458961	2.878446858	2.987429394
Aqu2.1.04374_001	2.502142785	1.10604142	1.335054965
Aqu2.1.04380_001	0.688441359	0.639265186	0.727748146
Aqu2.1.04384_001	0.919767708	0.867248012	1.443349547
Aqu2.1.04385_001	0.350724222	0.944237707	0.698834006
Aqu2.1.04387_001	0.903484597	0.558847206	2.317321983
Aqu2.1.04388_001	0.603405668	0.920021762	0.773346265
Aqu2.1.04390_001	0.455251659	1.211723129	1.086165435
Aqu2.1.04392_001	0.350724222	0.89607579	0.350724222
Aqu2.1.04393_001	0.694214204	0.939616564	0.636537958
Aqu2.1.04394_001	4.793102728	3.238770757	3.975979478
Aqu2.1.04395_001	2.678914613	1.798725575	1.245827555
Aqu2.1.04397_001	2.754793523	1.678356474	2.503731518
Aqu2.1.04398_001	3.826292908	2.322557523	3.729354716
Aqu2.1.04399_001	3.655215136	1.796326315	3.097501126
Aqu2.1.04401_001	0.90143185	2.571933957	1.359419916
Aqu2.1.04404_001	2.01526947	1.272818481	1.526177926
Aqu2.1.04406_001	5.72508286	3.691451236	3.824508461
Aqu2.1.04408_001	1.616118455	0.543411081	0.721323094
