	Cleavage	Brown	Mid	Late/Larvae	Metam	Adult
Aqu2.1.00376_001	0.355541883	0	0.053624553	0.317991909	0.08741978	0.117083296
Aqu2.1.00378_001	0.424554716	0.155496643	0.020657677	0	0.068216448	0
Aqu2.1.00379_001	0.160895454	0	0	0	0.05748975	0.073375022
Aqu2.1.00380_001	4.711609256	1.491992812	2.670069163	4.275961753	5.833814977	3.248652653
Aqu2.1.00381_001	0	0.083318294	0.296796516	0.370636304	0.348459556	0.756925523
Aqu2.1.00382_001	0.473400971	0.283809035	0.022638037	0	0.029015098	0
Aqu2.1.00383_001	2.122773581	1.430900932	0.501622071	0.078132939	1.403910498	1.819641015
Aqu2.1.00384_001	0	0	0.020609761	0.073612995	0.067741774	0
Aqu2.1.00385_001	0	0	0	0	0	0.590415891
Aqu2.1.00386_001	0.215385039	0.047210542	0.085940452	0.05827292	0.03082151	0.073375022
Aqu2.1.00387_001	0.301052298	0	0	0.028441005	0.039267122	0
Aqu2.1.00389_001	0.139637129	0	0.039870067	0.107544805	0.060817792	0.297707651
Aqu2.1.00390_001	1.60695627	2.467584716	1.254604671	1.700658814	5.102814744	6.110031223
Aqu2.1.00391_001	0	0	0	0	0	0.35330878
Aqu2.1.00392_001	0	0.280273732	0.191622387	0.039360271	0	0.061004051
Aqu2.1.00393_001	1.886688586	0.571687411	0	0.019241545	0.2521145	0
Aqu2.1.00394_001	0.301052298	1.781670607	0.971590263	0.961811849	3.229471667	0.649039739
Aqu2.1.00395_001	1.334369096	0.202525411	0	0	0.095290911	0.103279368
Aqu2.1.00396_001	3.318674888	0.344702666	0.239222816	0.129997774	0.246679061	0.099235884
Aqu2.1.00397_001	0	0	0.053230997	0.234229095	0.365297531	0.235204719
Aqu2.1.00398_001	0.163468755	0	0.075864136	0.173109821	0.024953402	0
Aqu2.1.00399_001	0	0	0	0.039821113	0.04799388	0.058541648
Aqu2.1.00400_001	0	0	0	0	0.0591474	0.300095449
Aqu2.1.00401_001	0	0.411021499	0.021814842	0.030411446	0.03082151	0.220125066
Aqu2.1.00402_001	0	0	0.064287362	0.17106857	0.022846686	0
Aqu2.1.00403_001	0.334124394	0.202525411	0.075864136	0.027861474	0.073601695	0
Aqu2.1.00404_001	0	0.094603012	0	0	0.029202341	0
Aqu2.1.00406_001	0.780096599	0.439504081	0.124900596	0.32868217	0.068373235	0.103279368
Aqu2.1.00407_001	0.388253427	0.224949919	0.584362305	0.51931871	0.701126909	0.533875892
Aqu2.1.00409_001	0	0	0	0	0.016125004	0.457783507
Aqu2.1.00410_001	0.10897917	0	0.22626704	0.073131966	0	0
Aqu2.1.00411_001	11.11320401	139.2275864	204.9626766	99.37131824	15.85519893	19.18650261
Aqu2.1.00412_001	0.711083766	0	0	0	0	0.073375022
Aqu2.1.00413_001	0	0	0	0.019241545	0	0
Aqu2.1.00414_001	0	0	0.030986516	0.06859666	0.029015098	0
Aqu2.1.00415_001	0	0	0	0	0	0.198471767
Aqu2.1.00416_001	0.301052298	0	0.010328839	0.051061576	0.029765838	0
Aqu2.1.00417_001	0.602104596	0	0.088586861	0.171727978	0	0
Aqu2.1.00418_001	0	0	0	0.023326168	0	0
Aqu2.1.00419_001	257.7378575	19.19741541	11.24179432	14.5934547	18.21194627	36.21349344
Aqu2.1.00420_001	0.725607015	0.094603012	0.176526262	0.026044313	0.173724633	0
Aqu2.1.00421_001	0.399480538	0.141631625	1.068053995	0.900721932	2.317455634	2.607315569
Aqu2.1.00423_001	2.845922234	1.916110864	1.231049901	0.649060506	6.819620472	4.872718564
Aqu2.1.00424_001	0.826889269	0.161066616	0.124700237	0.052088626	0.2932163	0.648743186
Aqu2.1.00425_001	0	0	0	0	0.100739433	0
Aqu2.1.00426_001	0	0	0.010328839	0	0.024953402	0.328566838
Aqu2.1.00427_001	0.301052298	0.077748322	0.180640235	0.084180099	0.469910414	0.496179419
Aqu2.1.00428_001	0	0	0	0.026455466	0	0
Aqu2.1.00429_001	0.215385039	0.814017123	0.101889084	0.100581939	0.351662748	0.099235884
Aqu2.1.00430_001	0	0.077748322	0	0	0	0
Aqu2.1.00431_001	0.752560986	0	0.071910667	0.022722413	0.390064033	0.607471149
Aqu2.1.00432_001	0.255442631	0.161066616	1.493644653	0.413796974	1.997147274	1.557547396
Aqu2.1.00433_001	8.665109424	2.034952997	1.821794018	1.345016094	1.336353703	1.069924381
Aqu2.1.00434_001	0	0.297165425	0.070527909	0.434474594	0.163825458	0.903995044
Aqu2.1.00435_001	0	0	0.017977667	0.051091095	0.055392125	0
Aqu2.1.00437_001	0.424554716	0.202525411	0	0.013100528	0.05234582	0
Aqu2.1.00438_001	14253.6855	1283.912954	381.686205	66.59991076	64.26889513	41.92388778
Aqu2.1.00439_001	8.420154882	1.007320555	0.235509612	0	0.14052255	0
Aqu2.1.00440_001	0	0.36175576	0.050631815	0.017003821	0	0
Aqu2.1.00441_001	4846.888792	1120.86014	622.0989198	272.1974962	471.0926429	116.1500685
Aqu2.1.00443_001	0.765573351	0.378412047	0.051351189	0.054515715	0.218261328	0.17665439
Aqu2.1.00444_001	0	0.202525411	0	0	0	0
Aqu2.1.00445_001	0	0	0	0.026044313	0	0.122008102
Aqu2.1.00446_001	0	0	0	0	0.123623269	0
Aqu2.1.00447_001	38.31401609	16.83909458	59.54950264	123.3216637	71.55062149	23.97595522
Aqu2.1.00448_001	3.642388769	2.615862542	0.592920496	0.4867521	1.267872504	1.832177794
Aqu2.1.00449_001	0.355541883	0.202525411	0.010328839	0.019241545	0.10762329	0.160239935
Aqu2.1.00450_001	0	0	0.117600174	0	0	0
Aqu2.1.00451_001	0	0	0.056986486	0.085323014	0	0
Aqu2.1.00452_001	0	0.595000725	0.227592408	0.164940575	0.168186843	0.206558736
Aqu2.1.00453_001	0.640801842	0	0.041315355	0.07436352	0.158736909	7.805057467
Aqu2.1.00454_001	1.540781162	1.757769476	1.004037613	0.515501326	1.081655506	0.662043919
Aqu2.1.00455_001	0	0.607576233	0.188515186	0.042484108	0.229626724	0.058541648
Aqu2.1.00456_001	0.163468755	0	0	0	0.09598776	0.135968836
Aqu2.1.00457_001	0	0	0	0.19525878	0	0
Aqu2.1.00458_001	0	0	0	0	0.080280828	0.274860828
Aqu2.1.00460_001	16.23433025	21.32542529	7.751697172	8.092487771	14.47497217	14.68942071
Aqu2.1.00462_001	0	0	0.151728272	0	0	0
Aqu2.1.00464_001	0	0	0.100546767	0	0	0
Aqu2.1.00465_001	0	0	0	0	0	0.826234942
Aqu2.1.00466_001	1.666620524	0.405050822	0.196226761	0	0.21874349	0.157777532
Aqu2.1.00467_001	0.301052298	0.238814937	0.158640402	0.418322414	0.513440971	0.154854375
Aqu2.1.00468_001	0.10897917	1.227958194	0.077596247	0.090128171	0.798389987	0.488032408
Aqu2.1.00469_001	1.064494472	0	0	0	0.056211033	0
Aqu2.1.00470_001	0	0	0.203139526	0	0.175377837	0.135968836
Aqu2.1.00471_001	0.656594181	0	0	0.028441005	0	0.183012153
Aqu2.1.00472_001	0.054489585	0.047210542	0.075864136	0.034047908	0.114688287	0
Aqu2.1.00473_001	0.903156895	0.499909766	0.085768234	0.036806498	0.402576272	3.306099607
Aqu2.1.00474_001	0.301052298	0.077748322	0.38446756	0.345809316	0.469125703	0
Aqu2.1.00475_001	0	0	0.010328839	0	0.027008692	0.058541648
Aqu2.1.00476_001	0	0	0.019935034	0	0.221579018	0.146750044
Aqu2.1.00477_001	18.22119774	81.25485422	29.37870602	31.57978375	23.52866934	9.588762038
Aqu2.1.00478_001	9.7709629	0.922303225	1.816357753	1.503822955	0.745896344	11.62936211
Aqu2.1.00479_001	0	0.202525411	0	0	0	0.058541648
Aqu2.1.00480_001	0.602104596	0	0	0.024635629	0	0
Aqu2.1.00484_001	0	0.166636589	0.030986516	0	0.059258699	0.099235884
Aqu2.1.00485_001	0.424554716	0	0	0.008501911	0	0
Aqu2.1.00486_001	4.900759405	1.154985929	0.585809054	0.843784502	2.91523532	6.031764961
Aqu2.1.00487_001	0	0.077748322	0.087259369	0.034047908	0.028474652	0
Aqu2.1.00488_001	4.12152941	0.549808224	1.315352529	2.328180509	4.546443528	3.415303563
Aqu2.1.00489_001	0.682479392	0	0.021210266	0	0.024953402	0
Aqu2.1.00490_001	0.301052298	0	0.061973032	0.09995001	0.134137993	0.370135427
Aqu2.1.00491_001	0.660114692	4.356320115	10.73620259	5.28665768	0.946134875	1.414367476
Aqu2.1.00492_001	0.424554716	0.405050822	0.096521814	0.2621083	0.076011385	0
Aqu2.1.00493_001	0	0	0	0	0.175583432	0.330388438
Aqu2.1.00494_001	0.085147544	0.083318294	0	0.019241545	0.219615885	0.099235884
Aqu2.1.00495_001	0.085147544	0.36712733	0.180982085	0.023242564	0.74407486	0.539486016
Aqu2.1.00496_001	0	0	0	0	0.029202341	0
Aqu2.1.00497_001	0	0.083318294	0	0	0	0
Aqu2.1.00498_001	0.301052298	0.077748322	0.239713805	0.557127617	0.263421883	0.15080221
Aqu2.1.00499_001	0	0	0	0	0.087607023	0
Aqu2.1.00500_001	0	0	0	0	0.191667405	0
Aqu2.1.00501_001	0	0.18087788	0.19266727	0.046485127	0.076658467	0
Aqu2.1.00503_001	0.602104596	0	0	0	0.070973595	0
Aqu2.1.00504_001	0	0	0.010328839	0.077350539	0.054352226	0
Aqu2.1.00506_001	0	0.272524318	0.052801358	0	0.8678886	0.336894325
Aqu2.1.00507_001	0	0	0	0	0.027008692	0
Aqu2.1.00508_001	0.272447924	0	0.064217959	0.477773135	0.058030195	0.103279368
Aqu2.1.00509_001	0	0	0.028816973	0.008501911	0	0.117083296
Aqu2.1.00510_001	0	0	0.064132256	0.051027	0.199362569	0.073375022
Aqu2.1.00511_001	0.895061471	0	0	0.423560999	0.081026075	0
Aqu2.1.00512_001	0.160895454	0.077748322	0.010328839	0.067585846	0.051265731	0.077427188
Aqu2.1.00513_001	0.10897917	0	0	0	0.016125004	0
Aqu2.1.00514_001	9.169571658	2.154586686	2.419864703	2.481445715	10.61994265	6.352077315
Aqu2.1.00515_001	0	0.077748322	0.075864136	0.017003821	0	0
Aqu2.1.00516_001	7.901748553	11.90400346	12.77838258	16.47345267	19.40928703	18.62562397
Aqu2.1.00517_001	0.517384548	0	0.107013726	0.252523972	0.813343411	0.263519303
Aqu2.1.00518_001	0.301052298	0.077748322	0.179025577	0.177779077	0.874143911	1.747106471
Aqu2.1.00519_001	0	0	0	0	0.120316902	0
Aqu2.1.00520_001	0	0	0.052749371	0	0.155512588	0.077427188
Aqu2.1.00521_001	2.352313517	0.291595452	0.744037539	0.746315136	0.949952234	1.158396845
Aqu2.1.00522_001	0	0	0	0	0.022846686	0.058541648
Aqu2.1.00523_001	0.431605423	0.083318294	0.250356428	0.819008721	0.751336676	1.513237518
Aqu2.1.00524_001	0	0	0.062270873	0.019241545	0.231120469	0.073375022
Aqu2.1.00525_001	3.578544073	2.98115345	1.582654298	0.903948238	6.565423211	3.723627236
Aqu2.1.00526_001	0	0.047210542	0.029983114	0.080708465	0	0
Aqu2.1.00527_001	0.602104596	0	0.019935034	0.038294078	0	0
Aqu2.1.00528_001	5.066826403	6.32912377	1.574817468	1.595913606	6.105524911	5.030440046
Aqu2.1.00529_001	0.054489585	0.202525411	0.029983114	0.259036503	0.700848557	0.275898955
Aqu2.1.00530_001	1.590409035	0	0.139032331	0.378134062	0.78811052	0.619604523
Aqu2.1.00531_001	0	0	0.16033064	0	0.027008692	0.154854375
Aqu2.1.00532_001	0	0	0.051942034	0.039360271	0.223944726	0
Aqu2.1.00534_001	0	0	0.029798314	0.573520406	0.288316591	0.353712291
Aqu2.1.00535_001	0	0.083318294	0.029983114	0.031702013	0.170290111	0.237667122
Aqu2.1.00536_001	5.294106225	6.487022488	3.729467241	4.870185061	10.43153179	22.7380021
Aqu2.1.00537_001	0	0	0.335342744	0.115449267	0	7.492302271
Aqu2.1.00538_001	0	0.463765011	0.137625768	0.061062325	0.149318008	0.493181657
Aqu2.1.00539_001	1.613944354	3.21495661	1.133912222	1.262076563	2.044436766	3.129482281
Aqu2.1.00540_001	0.301052298	0	0	0	0	0
Aqu2.1.00541_001	6.783395284	24.93907958	61.89628082	49.78458288	7.598854767	4.707603455
Aqu2.1.00542_001	0.851933849	1.990736806	0.042420533	0.270221243	0.497462662	0
Aqu2.1.00543_001	0	0	0	0	0.079354512	0
Aqu2.1.00544_001	0.602104596	0	0.030986516	0	0	0
Aqu2.1.00545_001	0	0	0.017977667	0.252914972	0	0
Aqu2.1.00546_001	0	0	0	0	0.070142387	0
Aqu2.1.00547_001	1.438560889	3.42584229	1.189926044	1.875965342	2.328168171	2.659549873
Aqu2.1.00548_001	0.085147544	0.261239601	0.059769888	0.275272581	0.234851777	0.429549716
Aqu2.1.00549_001	0.941013509	0	0	0	0	0
Aqu2.1.00550_001	0	0	0	0	0.136651127	0
Aqu2.1.00551_001	0.301052298	0	0.105240309	0.078679857	0.274999385	0.499844349
Aqu2.1.00552_001	1.273664149	0	0	0	0.025337128	0
Aqu2.1.00553_001	0	0	0	0	0	0.154854375
Aqu2.1.00554_001	1.287163632	0	0.374518759	1.302305163	0.025337128	0.309838103
Aqu2.1.00555_001	0	0	0.022638037	0	0.108371003	0
Aqu2.1.00556_001	0.301052298	0.077748322	0.080379649	0.220854989	0.72218886	1.018953218
Aqu2.1.00557_001	0.301052298	0	0.17238595	0.212504621	0.027008692	0
Aqu2.1.00558_001	2.408418386	0	0.595390969	0.497909319	0.199307785	0
Aqu2.1.00559_001	0.160895454	0.283263249	0	0	0.028474652	0
Aqu2.1.00560_001	0.519010638	0.202525411	0.166361773	0.126457486	0.448388181	0
Aqu2.1.00561_001	0	0	0	0	0.0620582	0
Aqu2.1.00562_001	0.725607015	0	0.010328839	0	0.100739433	0
Aqu2.1.00563_001	0.301052298	0	0	0.069978504	0.230779201	0
Aqu2.1.00564_001	0	0	0	0.027861474	0.029765838	0
Aqu2.1.00565_001	0.301052298	0	0	0.014698192	0	0
Aqu2.1.00566_001	7.288612137	4.452877377	3.441139443	4.994523826	1.724097582	2.069984465
Aqu2.1.00567_001	0	0	0	0.023242564	0.127363848	0.297707651
Aqu2.1.00568_001	0	0	0	0	0.059531676	0
Aqu2.1.00569_001	1.01940452	0	0	0	0.022846686	0
Aqu2.1.00570_001	0	0	0	0.067015798	0.130414249	0.117083296
Aqu2.1.00571_001	0	0	0	0.10038995	0	0.206558736
Aqu2.1.00572_001	0.194126713	0.405050822	0	0	0.231777673	0.2610569
Aqu2.1.00574_001	0.10897917	0	0	0	0.337511576	0
Aqu2.1.00575_001	0.816810756	0.333273178	1.818509219	0.533847181	0.08208724	0.061004051
Aqu2.1.00576_001	2.411122875	6.919919276	6.02702435	2.145293661	6.026659246	8.458551917
Aqu2.1.00577_001	0	0	0.049441049	0	0	0
Aqu2.1.00578_001	28.51479313	17.57867343	14.12248008	24.22091142	37.34759549	99.10309031
Aqu2.1.00579_001	0.765573351	0.094421083	0.209658051	0.371266449	0.420635131	0.531396127
Aqu2.1.00580_001	0.810754558	0.405050822	0.052723805	0	0.052612524	0
Aqu2.1.00581_001	0.160895454	0	0	0	0.04774448	0
Aqu2.1.00582_001	0.424554716	0	0	0	0	0
Aqu2.1.00584_001	0.141104055	0.077748322	0.021210266	0.105212013	0.318600579	0.237667122
Aqu2.1.00585_001	24.72747844	13.31482348	12.78402883	5.857869964	10.42922225	13.27385911
Aqu2.1.00586_001	0	0	0	0	0.022791078	0
Aqu2.1.00587_001	0.224784672	0.336374523	1.614145832	0.37734954	0.366690554	0.430579162
Aqu2.1.00588_001	0.054489585	0	0.010328839	0	0.024953402	0.444302298
Aqu2.1.00589_001	0	0	0.019935034	0	0	0
Aqu2.1.00590_001	0	0	0	0.024635629	0.105206591	0.099235884
Aqu2.1.00591_001	10.29954174	4.373476524	2.049200925	0.771410908	6.197096403	18.84293678
Aqu2.1.00592_001	1.505261491	0.077748322	0.113972972	0.252914972	0.074860206	0
Aqu2.1.00594_001	3.630150658	1.149746203	0.453725881	0.489763723	2.82758199	1.906592457
Aqu2.1.00595_001	3.708620376	4.547949356	1.351343483	2.232937653	3.881730796	4.347757334
Aqu2.1.00596_001	0	0	0	0	0.025337128	0.061004051
Aqu2.1.00597_001	0.10897917	0	0	0.038294078	0.016125004	0
Aqu2.1.00598_001	0	0	0	0.078132939	0.082286433	0.117083296
Aqu2.1.00599_001	0.160895454	0.18087788	0	0.046778239	0.141584762	0.061004051
Aqu2.1.00600_001	0	0.077748322	0	0	0	0
Aqu2.1.00601_001	0	0	0	0	0.02586124	0.117083296
Aqu2.1.00602_001	0	0	0.058800087	0.06927666	0.116182489	0.29270824
Aqu2.1.00603_001	4.481689551	20.23944467	94.2551636	90.82116867	82.9017132	39.9181989
Aqu2.1.00604_001	0	0	0.462123823	0.099809872	0.52479387	0.206558736
Aqu2.1.00605_001	1.166296441	0.280273732	0	0	0.029202341	0
Aqu2.1.00606_001	0.08661447	0	0.094248465	0	0.146575202	0
Aqu2.1.00607_001	1.120314805	0.463765011	0.288416608	0.70325528	1.305286332	3.803864153
Aqu2.1.00608_001	1.505183898	0.047210542	0.37073589	0.0641376	0.143645841	0
Aqu2.1.00609_001	1.876249521	1.141484923	0.81393823	1.625252711	1.06099925	1.096677081
Aqu2.1.00610_001	0.995481638	0.155496643	0.687352053	0.494468676	1.014118771	1.943520327
Aqu2.1.00611_001	0	0.077748322	0	0.112488436	0.278370449	0.198471767
Aqu2.1.00612_001	0	0.047210542	0	0	0	0.146750044
Aqu2.1.00613_001	0.054489585	0	0.032066128	0	0	0
Aqu2.1.00614_001	1.698218866	0	0.767651471	0.537298601	0.016125004	0
Aqu2.1.00615_001	1.921720784	0.250099655	0.078505412	0.166436279	0.304373732	0.077427188
Aqu2.1.00616_001	0	0	0	0.057724634	0	0
Aqu2.1.00617_001	0.054489585	0	0	0	0.079355905	0.164283419
Aqu2.1.00618_001	0.301052298	0	0	0	0.176202331	0
Aqu2.1.00619_001	1.042794023	0	0.225286846	0.014220502	0.057830202	0
Aqu2.1.00620_001	2.230812369	0.508725856	0.315822592	0.126442211	1.48888711	0.694495789
Aqu2.1.00621_001	0.054489585	0.130528836	0.028306505	0	0	0.103279368
Aqu2.1.00622_001	0.740489489	1.13728713	0.439349836	0.12322483	1.092814744	0.800171636
Aqu2.1.00623_001	3.339273296	2.930622632	2.264021853	3.219205175	6.996979708	15.70086934
Aqu2.1.00624_001	0.684398126	0.625951934	0.104275497	0.023326168	0.227048685	0.371164873
Aqu2.1.00625_001	0.321790908	0.077748322	0.039145812	0.025600611	0.175642379	0
Aqu2.1.00626_001	0	0.810101644	0.06694185	0.283326418	0.551408497	0
Aqu2.1.00627_001	0.194126713	0	0.307442947	0.686453762	0.565974629	0.256387175
Aqu2.1.00629_001	0	0.405050822	0.052621151	0.191418368	0.493491256	0.164283419
Aqu2.1.00630_001	0.163468755	0.514113901	0.745948931	171.307708	9.916956804	0.779696334
Aqu2.1.00631_001	183.3350728	260.5277122	177.5524459	506.8039468	275.6444195	263.2910215
Aqu2.1.00632_001	0	0	0	0.038483089	0.11479314	0.146750044
Aqu2.1.00633_001	0.160895454	0	0	0	0	0
Aqu2.1.00635_001	0.765144891	0.161066616	0.229689821	0.204434465	1.196340366	3.384800025
Aqu2.1.00636_001	1.042794023	0.813272934	0.746693478	0.620293145	2.585318579	2.409918993
Aqu2.1.00638_001	0	0	0	0.041415187	0	0
Aqu2.1.00639_001	0.054489585	0	0	0	0	0
Aqu2.1.00640_001	0	0	0.045276073	0.051163418	0.255884913	0
Aqu2.1.00642_001	1.669423484	0	0.056986486	0	0.116809364	0
Aqu2.1.00643_001	0.160895454	0	0	0.03802436	0.072646456	0.117083296
Aqu2.1.00644_001	0.555654298	0.202525411	0	0	0.027008692	0
Aqu2.1.00645_001	0	0.047210542	0.019935034	0.052497103	0.946156826	1.551994515
Aqu2.1.00646_001	0	0.18087788	0	0	0	0
Aqu2.1.00647_001	0	0	0.049441049	0	0	0.073375022
Aqu2.1.00648_001	0	0	0.131726993	0.026044313	0	0
Aqu2.1.00649_001	0.903156895	0	0	0	0.081538967	0
Aqu2.1.00650_001	0.470506755	0	0.109685717	0.173109821	0.24759319	0.248999966
Aqu2.1.00651_001	0.355541883	0.083318294	0.128968115	0.178816096	0.322424119	0.525862443
Aqu2.1.00652_001	0	0.405050822	0	0	0	0
Aqu2.1.00653_001	0.602104596	0	0.020657677	0	0.344385096	0
Aqu2.1.00655_001	0	0	0	0.091626577	0.848148438	0.516396839
Aqu2.1.00656_001	0.547095296	0	0.096197623	0.040675968	0.3616092	0.154854375
Aqu2.1.00658_001	0.054489585	0.688677619	0.303243312	0.034102521	0.562524152	0.971992101
Aqu2.1.00659_001	0.849109433	0	0.079740135	0	0.045582157	0.061004051
Aqu2.1.00661_001	1.382201196	0.280273732	0.083911418	0.234793929	0.152666006	0.061004051
Aqu2.1.00662_001	0	0	0.041744994	0	0.12594666	0.058541648
Aqu2.1.00663_001	0	0	0	0	0.0591474	0.061004051
Aqu2.1.00664_001	0	0	0	0	0.058030195	0
Aqu2.1.00665_001	0	0	0	0.212758127	0	0
Aqu2.1.00666_001	1.723080311	1.352755501	0.419880888	0.883414547	4.554143477	8.973877734
Aqu2.1.00667_001	2.176821044	2.10300243	0.318050161	0.168439798	0.645901579	1.15552225
Aqu2.1.00668_001	0	0	0	0.041415187	0.03082151	0
Aqu2.1.00669_001	1.204209193	0.094603012	0.474186484	0.177810662	0.76086014	5.1040036
Aqu2.1.00670_001	0.054489585	0.202525411	0	0	0	0
Aqu2.1.00671_001	11.0042823	2.187122134	2.514752642	1.928492348	11.03741278	7.068127572
Aqu2.1.00672_001	0	0.202525411	0.010328839	0	0	0
Aqu2.1.00673_001	0	0	0	0	0.027008692	0
Aqu2.1.00674_001	0.301052298	0.077748322	0.195763347	0.222427015	0.269807735	0.281366715
Aqu2.1.00676_001	11.90412354	1.494233581	3.822755846	3.272355706	1.308251672	0.297707651
Aqu2.1.00677_001	0	0	0.019935034	0	0.022791078	0
Aqu2.1.00678_001	0.849109433	0	0	0	0	0
Aqu2.1.00679_001	0	0	0.083226391	0.084779206	0.04799388	0
Aqu2.1.00680_001	0	0.083318294	0.063564718	0.013100528	0	0
Aqu2.1.00681_001	0.321790908	0	0.108056336	0.384552044	0.222759376	0.099235884
Aqu2.1.00682_001	0	0	0.059966228	0.014698192	0	0
Aqu2.1.00684_001	0	0	0	0.043877174	0.058624143	0
Aqu2.1.00685_001	0.610984514	0.202525411	0.112163011	0.425467923	0.688739486	0.39686893
Aqu2.1.00686_001	1.279233302	1.690055987	1.354079708	1.311993766	2.880890093	2.196302508
Aqu2.1.00687_001	0.903156895	0.607576233	0.340036236	0.023326168	0.068216448	0
Aqu2.1.00688_001	0	0.172169405	0.096431043	0.295135823	0.184437172	0
Aqu2.1.00689_001	0	0	0.240864623	0.135316353	0.306006427	0.061004051
Aqu2.1.00691_001	0	0	0.111661353	0.05464206	0.325534777	1.438036744
Aqu2.1.00692_001	1.181590521	0	0.45692017	1.151662505	1.392311915	0.255514534
Aqu2.1.00693_001	0	0	0	0	0.068373235	0
Aqu2.1.00694_001	10.33195109	3.166622179	1.038479827	1.318683955	1.622346289	0.061004051
Aqu2.1.00695_001	7.610879413	96.88569291	240.783831	46.51546432	1.098802485	26.13802781
Aqu2.1.00698_001	0	0	0	0.472808976	0.022791078	0
Aqu2.1.00699_001	4.08221584	1.741360694	1.88927648	2.467161683	3.524770439	2.070707468
Aqu2.1.00700_001	0	0.57560289	0.478746241	0	0.453992337	1.745551671
Aqu2.1.00701_001	2.883568276	3.298811756	3.303451009	1.303315861	1.991323819	0.98903151
Aqu2.1.00702_001	1.201285944	1.695990788	1.3884846	1.784924953	2.662790964	1.967026302
Aqu2.1.00703_001	0	0	0.049441049	0	0.029015098	0
Aqu2.1.00704_001	1.411520264	0	0	0	0.031615451	0
Aqu2.1.00705_001	98.55929831	116.3009343	42.3425577	57.62068135	51.04640814	47.67730516
Aqu2.1.00706_001	220.8148956	329.0726625	333.7492299	318.4083113	2081.01032	1530.22088
Aqu2.1.00707_001	0.593967803	0	0.031416155	0.019241545	0.205165667	0
Aqu2.1.00708_001	0.301052298	0.077748322	0	0	0.065413963	0
Aqu2.1.00710_001	0	0.380483719	0.164581844	0.051091095	0.567264529	0.192920721
Aqu2.1.00711_001	0.849109433	0	0	0.32485011	0.191658327	1.588232293
Aqu2.1.00712_001	0	0	0	0.019241545	0.04799388	0
Aqu2.1.00715_001	19.47099053	2.321384294	0.47129841	0.216004638	3.164846117	6.428474574
Aqu2.1.00716_001	0	2.108973107	0.466145285	0.046485127	0.710287832	0.803812036
Aqu2.1.00717_001	1.482642819	0.202525411	0.075864136	0.15489849	0.089024537	0.061004051
Aqu2.1.00718_001	4.392681703	0.172351333	0.084033728	0.78245772	0.236116398	2.432335663
Aqu2.1.00719_001	0.387666768	0.166636589	0.063130197	0.231826994	0.162944699	0
Aqu2.1.00720_001	213.7693052	497.0201757	275.3654609	151.4793746	212.9264712	388.8518883
Aqu2.1.00721_001	0.424554716	0	0	0.126457486	0.063998835	0
Aqu2.1.00722_001	0.386199842	0.047210542	0.020657677	0.500498894	0.261256616	0.103279368
Aqu2.1.00723_001	20.92369065	8.694669538	7.445108283	4.602563884	7.71032651	5.691507025
Aqu2.1.00724_001	0.698225279	0.083318294	0.210828379	0.073131966	0.336170987	0.624923732
Aqu2.1.00725_001	0.355541883	0	0	0	0.077196221	0.503090225
Aqu2.1.00726_001	0.725607015	0.077748322	0.053624553	0.081969815	0.094143459	0
Aqu2.1.00727_001	0.479044301	0	0	0.038294078	0.024953402	0
Aqu2.1.00728_001	0.301052298	0	0	0.052514581	0.041207757	0
Aqu2.1.00729_001	0	0	0	0	0.069682409	0
Aqu2.1.00731_001	0	0	0.171360374	0	0	0
Aqu2.1.00732_001	1.668730246	0.280273732	0.2917467	0.200482579	0.08615492	0.077427188
